Fund Holdings as of,"2026/08/20"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"1812","KAJIMA","Construction","Equity","1,566,063,500.00","0.26","1,566,063,500.00","323,500.00","4,841.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7012","KAWASAKI HEAVY INDUSTRIES","Transportation Equipment","Equity","1,564,481,500.00","0.26","1,564,481,500.00","585,400.00","2,672.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6988","NITTO DENKO","Chemicals","Equity","1,557,867,000.00","0.26","1,557,867,000.00","453,000.00","3,439.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7453","RYOHIN KEIKAKU","Retail Trade","Equity","1,504,186,500.00","0.25","1,504,186,500.00","343,500.00","4,379.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"1928","SEKISUI HOUSE","Construction","Equity","1,494,407,600.00","0.25","1,494,407,600.00","434,800.00","3,437.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6383","DAIFUKU","Machinery","Equity","1,480,516,800.00","0.25","1,480,516,800.00","253,600.00","5,838.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6504","FUJI ELECTRIC","Electric Appliances","Equity","1,472,580,000.00","0.25","1,472,580,000.00","108,000.00","13,635.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9531","TOKYO GAS LTD","Electric Power & Gas","Equity","1,455,980,700.00","0.25","1,455,980,700.00","242,300.00","6,009.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4307","NOMURA RESEARCH INSTITUTE","Information & Communication","Equity","1,425,567,500.00","0.24","1,425,567,500.00","280,900.00","5,075.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7272","YAMAHA MOTOR","Transportation Equipment","Equity","1,422,899,750.00","0.24","1,422,899,750.00","736,300.00","1,932.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9766","KONAMI GROUP","Information & Communication","Equity","1,416,024,000.00","0.24","1,416,024,000.00","63,900.00","22,160.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7186","YOKOHAMA FINANCIAL GROUP","Banks","Equity","1,415,506,700.00","0.24","1,415,506,700.00","763,900.00","1,853.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9532","OSAKA GAS","Electric Power & Gas","Equity","1,411,248,600.00","0.24","1,411,248,600.00","255,800.00","5,517.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8830","SUMITOMO REALTY & DEVELOPMENT","Real Estate ex REIT","Equity","1,409,774,400.00","0.24","1,409,774,400.00","416,600.00","3,384.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7735","SCREEN HOLDINGS LTD","Electric Appliances","Equity","1,389,096,000.00","0.23","1,389,096,000.00","106,200.00","13,080.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"1802","OBAYASHI","Construction","Equity","1,374,778,600.00","0.23","1,374,778,600.00","461,800.00","2,977.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"1801","TAISEI","Construction","Equity","1,368,495,000.00","0.23","1,368,495,000.00","109,000.00","12,555.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"JPY","JPY CASH","Other","Cash","1,347,080,154.01","0.23","1,347,080,154.01","1,347,080,154.00","100.00","Japan","-","JPY","1.00","JPY"
"3402","TORAY INDUSTRIES","Textiles & Apparel","Equity","1,306,334,100.00","0.22","1,306,334,100.00","1,004,100.00","1,301.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4684","OBIC LTD","Information & Communication","Equity","1,292,760,000.00","0.22","1,292,760,000.00","273,600.00","4,725.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7532","PAN PACIFIC INTERNATIONAL HOLDINGS","Retail Trade","Equity","1,288,461,060.00","0.22","1,288,461,060.00","1,590,300.00","810.20","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7309","SHIMANO INC","Transportation Equipment","Equity","1,282,361,000.00","0.22","1,282,361,000.00","62,600.00","20,485.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9697","CAPCOM LTD","Information & Communication","Equity","1,242,754,000.00","0.21","1,242,754,000.00","296,600.00","4,190.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9202","ANA HOLDINGS","Air Transportation","Equity","1,228,763,400.00","0.21","1,228,763,400.00","403,800.00","3,043.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4188","MITSUBISHI CHEMICAL GROUP","Chemicals","Equity","1,192,391,200.00","0.20","1,192,391,200.00","1,042,300.00","1,144.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4689","LY CORP","Information & Communication","Equity","1,188,956,250.00","0.20","1,188,956,250.00","2,297,500.00","517.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8331","CHIBA BANK","Banks","Equity","1,168,878,300.00","0.20","1,168,878,300.00","431,400.00","2,709.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7270","SUBARU","Transportation Equipment","Equity","1,156,106,500.00","0.20","1,156,106,500.00","439,000.00","2,633.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7167","MEBUKI FINANCIAL GROUP INC","Banks","Equity","1,101,661,650.00","0.19","1,101,661,650.00","684,900.00","1,608.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5706","MITSUI KINZOKU LIMITED LTD","Nonferrous Metal","Equity","1,097,088,000.00","0.19","1,097,088,000.00","38,400.00","28,570.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5334","NITERRA","Glass & Ceramics Products","Equity","1,088,932,700.00","0.18","1,088,932,700.00","121,900.00","8,933.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7912","DAI NIPPON PRINTING","Other Products","Equity","1,033,939,800.00","0.17","1,033,939,800.00","320,900.00","3,222.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9021","WEST JAPAN RAILWAY","Land Transportation","Equity","1,024,951,200.00","0.17","1,024,951,200.00","354,900.00","2,888.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8593","MITSUBISHI HC CAPITAL INC","Other Financing Business","Equity","1,019,853,250.00","0.17","1,019,853,250.00","734,500.00","1,388.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
