Fund Holdings as of,2026/08/19,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Code,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
6857,ADVANTEST,Electric Appliances,Equity,270298368000,12.91,270298368000,7718400,35020,Japan,Tokyo Stock Exchange,JPY,1,JPY
9983,FAST RETAILING,Retail Trade,Equity,192805632000,9.21,192805632000,2572800,74940,Japan,Tokyo Stock Exchange,JPY,1,JPY
8035,TOKYO ELECTRON,Electric Appliances,Equity,175786560000,8.4,175786560000,3216000,54660,Japan,Tokyo Stock Exchange,JPY,1,JPY
9984,SOFTBANK GROUP,Information & Communication,Equity,134480256000,6.42,134480256000,25728000,5227,Japan,Tokyo Stock Exchange,JPY,1,JPY
6098,RECRUIT HOLDINGS LTD,Services,Equity,50619840000,2.42,50619840000,3216000,15740,Japan,Tokyo Stock Exchange,JPY,1,JPY
6762,TDK,Electric Appliances,Equity,48336480000,2.31,48336480000,16080000,3006,Japan,Tokyo Stock Exchange,JPY,1,JPY
4062,IBIDEN LTD,Electric Appliances,Equity,42268960000,2.02,42268960000,2144000,19715,Japan,Tokyo Stock Exchange,JPY,1,JPY
285A,KIOXIA HOLDINGS,Electric Appliances,Equity,37482480000,1.79,37482480000,750400,49950,Japan,Tokyo Stock Exchange,JPY,1,JPY
9433,KDDI,Information & Communication,Equity,36540192000,1.75,36540192000,12864000,2840.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
5803,FUJIKURA,Nonferrous Metal,Equity,34269696000,1.64,34269696000,6432000,5328,Japan,Tokyo Stock Exchange,JPY,1,JPY
4063,SHIN ETSU CHEMICAL,Chemicals,Equity,32642400000,1.56,32642400000,5360000,6090,Japan,Tokyo Stock Exchange,JPY,1,JPY
6954,FANUC CORP,Electric Appliances,Equity,32497680000,1.55,32497680000,5360000,6063,Japan,Tokyo Stock Exchange,JPY,1,JPY
6971,KYOCERA,Electric Appliances,Equity,31225216000,1.49,31225216000,8576000,3641,Japan,Tokyo Stock Exchange,JPY,1,JPY
9766,KONAMI GROUP,Information & Communication,Equity,23240960000,1.11,23240960000,1072000,21680,Japan,Tokyo Stock Exchange,JPY,1,JPY
8015,TOYOTA TSUSHO,Wholesale Trade,Equity,22412304000,1.07,22412304000,3216000,6969,Japan,Tokyo Stock Exchange,JPY,1,JPY
6367,DAIKIN INDUSTRIES LTD,Machinery,Equity,22195760000,1.06,22195760000,1072000,20705,Japan,Tokyo Stock Exchange,JPY,1,JPY
4519,CHUGAI PHARMACEUTICAL LTD,Pharmaceutical,Equity,22142160000,1.06,22142160000,3216000,6885,Japan,Tokyo Stock Exchange,JPY,1,JPY
4543,TERUMO,Precision Instruments,Equity,21199872000,1.01,21199872000,8576000,2472,Japan,Tokyo Stock Exchange,JPY,1,JPY
6758,SONY GROUP,Electric Appliances,Equity,19773040000,0.94,19773040000,5360000,3689,Japan,Tokyo Stock Exchange,JPY,1,JPY
6981,MURATA MANUFACTURING,Electric Appliances,Equity,18861196800,0.9,18861196800,2572800,7331,Japan,Tokyo Stock Exchange,JPY,1,JPY
6988,NITTO DENKO,Chemicals,Equity,18004240000,0.86,18004240000,5360000,3359,Japan,Tokyo Stock Exchange,JPY,1,JPY
7832,BANDAI NAMCO HOLDINGS INC,Other Products,Equity,17234544000,0.82,17234544000,3216000,5359,Japan,Tokyo Stock Exchange,JPY,1,JPY
7203,TOYOTA MOTOR,Transportation Equipment,Equity,15763760000,0.75,15763760000,5360000,2941,Japan,Tokyo Stock Exchange,JPY,1,JPY
6920,LASERTEC,Electric Appliances,Equity,15098048000,0.72,15098048000,428800,35210,Japan,Tokyo Stock Exchange,JPY,1,JPY
8058,MITSUBISHI,Wholesale Trade,Equity,14947968000,0.71,14947968000,3216000,4648,Japan,Tokyo Stock Exchange,JPY,1,JPY
9735,SECOM,Services,Equity,13644416000,0.65,13644416000,2144000,6364,Japan,Tokyo Stock Exchange,JPY,1,JPY
7741,HOYA,Precision Instruments,Equity,13622440000,0.65,13622440000,536000,25415,Japan,Tokyo Stock Exchange,JPY,1,JPY
4578,OTSUKA HOLDINGS,Pharmaceutical,Equity,12922960000,0.62,12922960000,1072000,12055,Japan,Tokyo Stock Exchange,JPY,1,JPY
6146,DISCO CORP,Machinery,Equity,12812544000,0.61,12812544000,214400,59760,Japan,Tokyo Stock Exchange,JPY,1,JPY
4503,ASTELLAS PHARMA,Pharmaceutical,Equity,12526320000,0.6,12526320000,5360000,2337,Japan,Tokyo Stock Exchange,JPY,1,JPY
8766,TOKIO MARINE HOLDINGS,Insurance,Equity,11643528000,0.56,11643528000,1608000,7241,Japan,Tokyo Stock Exchange,JPY,1,JPY
2802,AJINOMOTO,Foods,Equity,11320320000,0.54,11320320000,2144000,5280,Japan,Tokyo Stock Exchange,JPY,1,JPY
7735,SCREEN HOLDINGS LTD,Electric Appliances,Equity,11303168000,0.54,11303168000,857600,13180,Japan,Tokyo Stock Exchange,JPY,1,JPY
7267,HONDA MOTOR,Transportation Equipment,Equity,10689984000,0.51,10689984000,6432000,1662,Japan,Tokyo Stock Exchange,JPY,1,JPY
8001,ITOCHU,Wholesale Trade,Equity,10596720000,0.51,10596720000,5360000,1977,Japan,Tokyo Stock Exchange,JPY,1,JPY
6976,TAIYO YUDEN LTD,Electric Appliances,Equity,10383392000,0.5,10383392000,1072000,9686,Japan,Tokyo Stock Exchange,JPY,1,JPY
8031,MITSUI,Wholesale Trade,Equity,10246176000,0.49,10246176000,2144000,4779,Japan,Tokyo Stock Exchange,JPY,1,JPY
4901,FUJIFILM HOLDINGS,Chemicals,Equity,10091808000,0.48,10091808000,3216000,3138,Japan,Tokyo Stock Exchange,JPY,1,JPY
2801,KIKKOMAN CORP,Foods,Equity,9615840000,0.46,9615840000,5360000,1794,Japan,Tokyo Stock Exchange,JPY,1,JPY
5802,SUMITOMO ELECTRIC INDUSTRIES,Nonferrous Metal,Equity,9476480000,0.45,9476480000,4288000,2210,Japan,Tokyo Stock Exchange,JPY,1,JPY
4507,SHIONOGI,Pharmaceutical,Equity,9194544000,0.44,9194544000,3216000,2859,Japan,Tokyo Stock Exchange,JPY,1,JPY
7974,NINTENDO,Other Products,Equity,9194544000,0.44,9194544000,1072000,8577,Japan,Tokyo Stock Exchange,JPY,1,JPY
7733,OLYMPUS,Precision Instruments,Equity,9139872000,0.44,9139872000,4288000,2131.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
7453,RYOHIN KEIKAKU,Retail Trade,Equity,9092704000,0.43,9092704000,2144000,4241,Japan,Tokyo Stock Exchange,JPY,1,JPY
4568,DAIICHI SANKYO LTD,Pharmaceutical,Equity,8776464000,0.42,8776464000,3216000,2729,Japan,Tokyo Stock Exchange,JPY,1,JPY
7269,SUZUKI MOTOR,Transportation Equipment,Equity,8670336000,0.41,8670336000,4288000,2022,Japan,Tokyo Stock Exchange,JPY,1,JPY
5108,BRIDGESTONE,Rubber Products,Equity,8599584000,0.41,8599584000,2144000,4011,Japan,Tokyo Stock Exchange,JPY,1,JPY
