Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"600519","KWEICHOW MOUTAI A","Consumer Staples","Equity","30,782,207.25","0.10","30,782,207.25","838,138.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","30,669,841.26","0.10","30,669,841.26","58,037,620.00","-","Brazil","XBSP","JPY","-","BRL"
"3750","CONTEMPORARY AMPEREX TECHNOLOGY CL","Industrials","Equity","30,320,595.62","0.10","30,320,595.62","1,977,435.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"HINDALCO","HINDALCO INDUSTRIES LTD","Materials","Equity","30,284,152.59","0.10","30,284,152.59","14,721,267.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"WEGE3","WEG","Industrials","Equity","30,259,857.24","0.10","30,259,857.24","16,966,598.00","-","Brazil","XBSP","JPY","-","BRL"
"6446","PHARMAESSENTIA","Health Care","Equity","29,944,017.71","0.10","29,944,017.71","3,643,056.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"ITSA4","ITAUSA INVESTIMENTOS ITAU PREF SA","Financials","Equity","29,737,507.24","0.10","29,737,507.24","66,201,755.00","-","Brazil","XBSP","JPY","-","BRL"
"2328","PICC PROPERTY AND CASUALTY LTD H","Financials","Equity","29,251,600.26","0.10","29,251,600.26","77,265,040.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"AXIA3","AXIA ENERGIA SA","Utilities","Equity","28,850,727.00","0.09","28,850,727.00","15,315,335.00","-","Brazil","XBSP","JPY","-","BRL"
"EUROB","EUROBANK SA","Financials","Equity","28,692,807.23","0.09","28,692,807.23","28,736,713.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"000810","SAMSUNG FIRE & MARINE INSURANCE LT","Financials","Equity","28,398,226.12","0.09","28,398,226.12","332,562.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"ULTRACEMCO","ULTRATECH CEMENT LTD","Materials","Equity","28,386,078.45","0.09","28,386,078.45","1,227,753.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ADCB","ABU DHABI COMMERCIAL BANK","Financials","Equity","28,355,709.26","0.09","28,355,709.26","35,837,162.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","JPY","-","AED"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","28,304,081.64","0.09","28,304,081.64","32,947,777.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"TPEIR","PIRAEUS BANK SA","Financials","Equity","28,109,718.85","0.09","28,109,718.85","12,584,230.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"EMBJ3","EMBRAER","Industrials","Equity","28,024,685.13","0.09","28,024,685.13","7,739,622.00","-","Brazil","XBSP","JPY","-","BRL"
"KGH","KGHM POLSKA MIEDZ SA","Materials","Equity","27,915,356.06","0.09","27,915,356.06","1,622,585.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"ABEV3","AMBEV SA","Consumer Staples","Equity","27,884,986.87","0.09","27,884,986.87","50,787,838.00","-","Brazil","XBSP","JPY","-","BRL"
"207940","SAMSUNG BIOLOGICS","Health Care","Equity","27,851,580.77","0.09","27,851,580.77","128,891.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"PEO","BANK PEKAO SA","Financials","Equity","27,818,174.66","0.09","27,818,174.66","2,070,643.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"196170","ALTEOGEN INC","Health Care","Equity","27,496,261.29","0.09","27,496,261.29","589,919.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","27,238,123.21","0.09","27,238,123.21","6,556,416.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"IMP","IMPALA PLATINUM","Materials","Equity","27,222,938.61","0.09","27,222,938.61","10,239,014.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"267260","HD HYUNDAI ELECTRIC","Industrials","Equity","27,174,347.91","0.09","27,174,347.91","265,347.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"386","CHINA PETROLEUM AND CHEMICAL H","Energy","Equity","27,068,055.76","0.09","27,068,055.76","254,090,200.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1024","KUAISHOU TECHNOLOGY","Communication","Equity","26,491,041.22","0.09","26,491,041.22","32,303,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"3665","BIZLINK HOLDING INC","Industrials","Equity","26,460,672.04","0.09","26,460,672.04","1,967,388.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","26,439,413.61","0.09","26,439,413.61","10,039,610.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"PTT.R","PTT NON-VOTING DR","Energy","Equity","26,065,872.61","0.09","26,065,872.61","109,916,500.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"6274","TAIWAN UNION TECHNOLOGY CORP","Information Technology","Equity","26,059,798.78","0.09","26,059,798.78","2,768,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","26,056,761.86","0.09","26,056,761.86","14,271,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"ABG","ABSA GROUP","Financials","Equity","25,874,546.74","0.09","25,874,546.74","9,705,646.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"373220","LG ENERGY SOLUTION LTD","Industrials","Equity","25,725,737.73","0.08","25,725,737.73","523,443.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"BPAC11","BCO BTG PACTUAL UNT SA","Financials","Equity","25,558,707.20","0.08","25,558,707.20","13,910,114.00","-","Brazil","XBSP","JPY","-","BRL"
"POWERGRID","POWER GRID CORPORATION OF INDIA","Utilities","Equity","25,455,451.97","0.08","25,455,451.97","48,127,336.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","25,343,085.98","0.08","25,343,085.98","10,054,722.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"2892","FIRST FINANCIAL HOLDING LTD","Financials","Equity","25,273,236.85","0.08","25,273,236.85","126,961,112.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"1216","UNI-PRESIDENT ENTERPRISES","Consumer Staples","Equity","24,905,769.70","0.08","24,905,769.70","53,279,369.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"033780","KT&G CORP","Consumer Staples","Equity","24,875,400.51","0.08","24,875,400.51","1,054,026.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"ALE","ALLEGRO SA","Consumer Discretionary","Equity","24,753,923.76","0.08","24,753,923.76","10,720,812.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"EICHERMOT","EICHER MOTORS LTD","Consumer Discretionary","Equity","24,747,849.93","0.08","24,747,849.93","1,540,527.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2423","KE HOLDINGS","Real Estate","Equity","24,614,225.51","0.08","24,614,225.51","22,884,907.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"PFCIBEST","GRUPO CIBEST PREF SA","Financials","Equity","24,346,976.67","0.08","24,346,976.67","5,150,320.00","-","Colombia","Bolsa De Valores De Colombia","JPY","-","COP"
"PZU","PZU SA","Financials","Equity","24,243,721.43","0.08","24,243,721.43","6,488,540.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"SQM.B","SOCIEDAD QUIMICA Y MINERA DE CHILE","Materials","Equity","24,018,989.46","0.08","24,018,989.46","1,608,989.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"TVSMOTOR","TVS MOTOR COMPANY","Consumer Discretionary","Equity","23,833,737.42","0.08","23,833,737.42","2,717,914.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"SBSP3","COMPANHIA DE SANEAMENTO BASICO DE","Utilities","Equity","23,812,478.99","0.08","23,812,478.99","27,721,677.00","-","Brazil","XBSP","JPY","-","BRL"
"ADVANC.R","ADVANCED INFO SERVICE NON-VOTING D","Communication","Equity","23,769,962.13","0.08","23,769,962.13","11,408,600.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"009540","HD KOREA SHIPBUILDING & OFFSHORE E","Industrials","Equity","23,709,223.76","0.08","23,709,223.76","479,087.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2880","HUA NAN FINANCIAL HOLDINGS","Financials","Equity","23,703,149.92","0.08","23,703,149.92","102,194,312.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"4958","ZHEN DING TECHNOLOGY HOLDING LTD","Information Technology","Equity","23,502,713.29","0.08","23,502,713.29","8,491,950.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"329180","HD HYUNDAI HEAVY INDUSTRIES LTD","Industrials","Equity","23,499,676.37","0.08","23,499,676.37","359,982.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"3481","INNOLUX CORP","Information Technology","Equity","23,457,159.51","0.08","23,457,159.51","85,307,297.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"8299","PHISON ELECTRONICS CORP","Information Technology","Equity","23,432,864.16","0.08","23,432,864.16","1,965,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"010120","LS ELECTRIC LTD","Industrials","Equity","23,335,682.76","0.08","23,335,682.76","853,323.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"ASIANPAINT","ASIAN PAINTS","Materials","Equity","23,268,870.55","0.08","23,268,870.55","4,437,251.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"298040","HYOSUNG HEAVY INDUSTRIES CORP","Industrials","Equity","23,235,464.45","0.08","23,235,464.45","59,239.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2368","GOLD CIRCUIT ELECTRONICS","Information Technology","Equity","23,147,393.81","0.08","23,147,393.81","3,777,800.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"1347","HUA HONG GRACE SEMICONDUCTOR LTD","Information Technology","Equity","23,098,803.11","0.08","23,098,803.11","8,468,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"2359","WUXI APPTEC H","Health Care","Equity","23,013,769.39","0.08","23,013,769.39","4,569,807.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","22,983,400.20","0.08","22,983,400.20","1,342,592.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1010","RIYAD BANK","Financials","Equity","22,940,883.34","0.08","22,940,883.34","21,988,848.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"2082","ACWA POWER CO","Utilities","Equity","22,782,963.57","0.07","22,782,963.57","2,400,224.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"2379","REALTEK SEMICONDUCTOR","Information Technology","Equity","22,676,671.42","0.07","22,676,671.42","5,396,110.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"QIBK","QATAR ISLAMIC BANK","Financials","Equity","22,561,268.51","0.07","22,561,268.51","20,170,925.00","-","Qatar","Qatar Exchange","JPY","-","QAR"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","21,969,069.38","0.07","21,969,069.38","649,285,795.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","21,956,921.71","0.07","21,956,921.71","2,128,123.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"PE&OLES*","INDUST PENOLES","Materials","Equity","21,674,488.27","0.07","21,674,488.27","2,172,485.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"1150","ALINMA BANK","Financials","Equity","21,647,156.00","0.07","21,647,156.00","17,099,459.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"010140","SAMSUNG HEAVY INDUSTRIES LTD","Industrials","Equity","21,641,082.17","0.07","21,641,082.17","7,578,604.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"9992","POP MART INTERNATIONAL GROUP","Consumer Discretionary","Equity","21,601,602.23","0.07","21,601,602.23","5,765,400.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"2395","ADVANTECH","Information Technology","Equity","21,519,605.42","0.07","21,519,605.42","5,349,584.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"HTHT","H WORLD GROUP ADR LTD","Consumer Discretionary","Equity","21,504,420.83","0.07","21,504,420.83","2,270,334.00","-","China","NASDAQ","JPY","-","USD"
"2601","CHINA PACIFIC INSURANCE (GROUP) H","Financials","Equity","21,474,051.64","0.07","21,474,051.64","30,885,600.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"ASELS.E","ASELSAN ELEKTRONIK SANAYI VE TICAR","Industrials","Equity","21,398,128.68","0.07","21,398,128.68","13,343,291.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"9633","NONGFU SPRING LTD H","Consumer Staples","Equity","21,395,091.76","0.07","21,395,091.76","20,777,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"PRIO3","PETRO RIO","Energy","Equity","21,270,578.09","0.07","21,270,578.09","9,303,722.00","-","Brazil","XBSP","JPY","-","BRL"
"TWD","TWD CASH","Cash and/or Derivatives","Cash","21,267,541.18","0.07","21,267,541.18","3,558,000,995.00","-","Taiwan","-","JPY","-","TWD"
"1093","CSPC PHARMACEUTICAL GROUP","Health Care","Equity","21,100,510.65","0.07","21,100,510.65","90,927,760.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"TENAGA","TENAGA NASIONAL","Utilities","Equity","20,778,597.28","0.07","20,778,597.28","30,311,200.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"ADANIPORTS","ADANI PORTS AND SPECIAL ECONOMIC Z","Industrials","Equity","20,380,760.94","0.07","20,380,760.94","6,015,868.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE","Health Care","Equity","20,377,724.02","0.07","20,377,724.02","1,167,916.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","20,152,992.04","0.07","20,152,992.04","3,057,471.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"HAL","HINDUSTAN AERONAUTICS LTD","Industrials","Equity","20,146,918.20","0.07","20,146,918.20","2,017,972.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"TMCV","TATA MOTORS LTD","Industrials","Equity","20,110,475.18","0.07","20,110,475.18","21,079,786.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"3034","NOVATEK MICROELECTRONICS","Information Technology","Equity","20,052,773.72","0.07","20,052,773.72","6,366,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"ADIB","ABU DHABI ISLAMIC BANK","Financials","Equity","19,985,961.51","0.07","19,985,961.51","16,664,815.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","JPY","-","AED"
"CHILE","BANCO DE CHILE","Financials","Equity","19,764,266.45","0.07","19,764,266.45","505,068,637.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"SLM","SANLAM LIMITED LTD","Financials","Equity","19,685,306.57","0.06","19,685,306.57","19,768,782.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"300308","ZHONGJI INNOLIGHT A","Information Technology","Equity","19,654,937.38","0.06","19,654,937.38","764,468.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"1060","SAUDI AWWAL BANK","Financials","Equity","19,603,309.77","0.06","19,603,309.77","11,362,314.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"BRL","BRL CASH","Cash and/or Derivatives","Cash","19,579,014.42","0.06","19,579,014.42","531,341,883.00","-","Brazil","-","JPY","-","BRL"
"NESTLEIND","NESTLE INDIA LTD","Consumer Staples","Equity","19,548,645.23","0.06","19,548,645.23","6,711,865.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","19,506,128.37","0.06","19,506,128.37","800,207,061.00","-","Hong Kong","-","JPY","-","HKD"
"1378","CHINA HONGQIAO GROUP LTD","Materials","Equity","19,484,869.94","0.06","19,484,869.94","35,683,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"CEZ","CEZ","Utilities","Equity","19,463,611.51","0.06","19,463,611.51","1,541,568.00","-","Czech Republic","Prague Stock Exchange","JPY","-","CZK"
"3661","ALCHIP TECHNOLOGIES","Information Technology","Equity","19,457,537.67","0.06","19,457,537.67","868,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"2603","EVERGREEN MARINE CORP (TAIWAN) LTD","Industrials","Equity","19,415,020.81","0.06","19,415,020.81","13,203,979.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"JPY","JPY CASH","Cash and/or Derivatives","Cash","19,311,548.00","0.06","19,311,548.00","193,115.00","100.00","Japan","-","JPY","1.00","JPY"
"TECHM","TECH MAHINDRA","Information Technology","Equity","19,308,728.66","0.06","19,308,728.66","6,071,658.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"DSY","DISCOVERY","Financials","Equity","19,169,030.40","0.06","19,169,030.40","6,391,612.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"SHP","SHOPRITE HOLDINGS LTD","Consumer Staples","Equity","19,087,033.60","0.06","19,087,033.60","5,416,009.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"3189","KINSUS INTERCONNECT TECHNOLOGY COR","Information Technology","Equity","19,044,516.74","0.06","19,044,516.74","3,744,064.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"051910","LG CHEM LTD","Materials","Equity","18,995,926.04","0.06","18,995,926.04","524,089.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"BID","BID CORPORATION","Consumer Staples","Equity","18,850,153.95","0.06","18,850,153.95","3,718,564.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","18,537,351.33","0.06","18,537,351.33","125,050,421.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","18,522,166.73","0.06","18,522,166.73","5,203,582.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","18,500,908.30","0.06","18,500,908.30","3,118,603.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ITC","ITC LTD","Consumer Staples","Equity","18,385,505.39","0.06","18,385,505.39","33,879,916.00","-","India","National Stock Exchange Of India","JPY","-","INR"
