No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
214,6302,JP3405400007,住友重機械工業,"SUMITOMO HEAVY INDUSTRIES,LTD.",500,2619000.0000000005,0.0006496368067889223
215,4385,JP3921290007,メルカリ,"MERCARI,INC.",600,2574000.0000000005,0.0006384746623423773
216,9009,JP3278600006,京成電鉄,"KEISEI ELECTRIC RAILWAY CO.,LTD.",2000,2559000.0000000005,0.0006347539475268623
217,1959,JP3247050002,クラフティア,KRAFTIA CORPORATION,300,2547300.0000000005,0.0006318517899707606
218,3291,JP3131090007,飯田グループホールディングス,"IIDA GROUP HOLDINGS CO.,LTD.",1100,2517900,0.000624559188932351
219,2282,JP3743000006,日本ハム,NH FOODS LTD.,400,2500000.0000000005,0.0006201191359191698
220,7731,JP3657400002,ニコン,NIKON CORPORATION,1300,2481700.0000000005,0.0006155798638442416
221,9001,JP3597800006,東武鉄道,"TOBU RAILWAY CO.,LTD.",800,2476800.0000000005,0.00061436443033784
222,9007,JP3196000008,小田急電鉄,"ODAKYU ELECTRIC RAILWAY CO.,LTD.",1400,2471700.0000000005,0.0006130993873005649
223,5901,JP3613400005,東洋製罐グループホールディングス,"TOYO SEIKAN GROUP HOLDINGS,LTD.",600,2443200,0.0006060300291510862
224,9041,JP3260800002,近鉄グループホールディングス,"KINTETSU GROUP HOLDINGS CO.,LTD.",700,2424800.0000000005,0.0006014659523107212
225,4733,JP3173500004,オービックビジネスコンサルタント,"OBIC BUSINESS CONSULTANTS CO.,LTD.",300,2400900,0.0005955376133713338
226,9506,JP3605400005,東北電力,"TOHOKU ELECTRIC POWER COMPANY,INCORPORAT",2000,2361000,0.0005856405119620639
227,2181,JP3547670004,パーソルホールディングス,"PERSOL HOLDINGS CO.,LTD.",8900,2347820.0000000005,0.0005823712438774982
228,2331,JP3431900004,ＡＬＳＯＫ,"ALSOK CO.,LTD.",2000,2346000,0.0005819197971465489
229,6471,JP3720800006,日本精工,NSK LTD.,2000,2304000,0.0005715017956631069
230,5110,JP3404200002,住友ゴム工業,"SUMITOMO RUBBER INDUSTRIES,LTD.",1000,2280000.0000000005,0.000565548651958283
