Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
4578,OTSUKA HOLDINGS,Pharmaceutical,Equity,"282,924,000.00",1.40,"282,924,000.00","23,200.00","12,195.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
1605,INPEX,Mining,Equity,"244,752,600.00",1.21,"244,752,600.00","61,900.00","3,954.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8802,MITSUBISHI ESTATE CO LTD,Real Estate ex REIT,Equity,"242,604,600.00",1.20,"242,604,600.00","65,800.00","3,687.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4452,KAO,Chemicals,Equity,"240,030,000.00",1.19,"240,030,000.00","67,500.00","3,556.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4661,ORIENTAL LAND,Services,Equity,"219,210,300.00",1.08,"219,210,300.00","72,900.00","3,007.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9503,KANSAI ELECTRIC POWER,Electric Power & Gas,Equity,"178,785,000.00",0.88,"178,785,000.00","68,500.00","2,610.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9104,MITSUI OSK LINES,Marine Transportation,Equity,"177,583,200.00",0.88,"177,583,200.00","24,400.00","7,278.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7272,YAMAHA MOTOR,Transportation Equipment,Equity,"172,466,000.00",0.85,"172,466,000.00","88,900.00","1,940.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8795,T&D HOLDINGS,Insurance,Equity,"168,304,500.00",0.83,"168,304,500.00","35,100.00","4,795.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9202,ANA HOLDINGS,Air Transportation,Equity,"144,400,000.00",0.71,"144,400,000.00","47,500.00","3,040.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6988,NITTO DENKO,Chemicals,Equity,"139,632,600.00",0.69,"139,632,600.00","40,900.00","3,414.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7733,OLYMPUS,Precision Instruments,Equity,"138,133,450.00",0.68,"138,133,450.00","63,700.00","2,168.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4307,NOMURA RESEARCH INSTITUTE,Information & Communication,Equity,"134,822,800.00",0.67,"134,822,800.00","26,900.00","5,012.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
