No.,種別 （Sector）,Sector,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,残高数量 Quantity,単価 Price,評価金額(円） Valuation (yen),純資産比率 % of NAV,クーポン Coupon,修正デュレーション Modified Duration,償還日 Maturity Date,MOTHER FUND/DIRECT
882,地方債証券,Municipal Bond,B.0104.7002,JP22700019B1,大阪府　公募（２０年）第２回,OSAKA PREFECTURE,14747193.7662,101.16600000000001,14919146.0455088,7.152432390231049e-05,2.23,3.15373128284968,2029-11-16 00:00:00,MOTHER FUND
883,地方債証券,Municipal Bond,B.0104.7001,JP2270003995,大阪府　公募（２０年）第１回,OSAKA PREFECTURE,14747193.7662,101.125,14913099.696064701,7.149533691775072e-05,2.19,2.98535768588848,2029-09-14 00:00:00,MOTHER FUND
884,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.53,JP378360B840,東日本旅客鉄道　第５３回社債間限定同順位,EAST JAPAN RAILWAY CO,14747193.7662,101.111,14911035.0889374,7.148543892302275e-05,2.35,1.67616865763104,2028-04-21 00:00:00,MOTHER FUND
885,地方債証券,Municipal Bond,B.0152.8006,JP22610017A6,京都市　公募（２０年）第６回,KYOTO CITY,14747193.7662,101.097,14908970.481810201,7.147554092829528e-05,2.38,1.10638656512246,2027-09-17 00:00:00,MOTHER FUND
886,地方債証券,Municipal Bond,B.0106.8002,JP2280002797,兵庫県　公募第２回,HYOGO PREFECTURE,14747193.7662,101.063,14903956.435929703,7.145150294109924e-05,2.37,1.1063426422103,2027-09-17 00:00:00,MOTHER FUND
887,地方債証券,Municipal Bond,B.0103.7013,JP2140001A22,神奈川県　公募（２０年）第１３回,KANAGAWA PREFECTURE,14747193.7662,101.05300000000003,14902481.716553003,7.144443294486472e-05,2.21,3.24647071195113,2029-12-20 00:00:00,MOTHER FUND
888,地方債証券,Municipal Bond,B.0100.7019,JP2130001973,東京都　公募（２０年）第１９回,TOKYO METROPOLITAN GOVT,14747193.7662,101.043,14901006.9971764,7.143736294863065e-05,2.13,2.78713305862206,2029-06-20 00:00:00,MOTHER FUND
889,地方債証券,Municipal Bond,B.1293.117,JP380390B918,福岡北九州高速道路債券　第１１７回,FUKUOKA-KITAKYUSHU EXPRS,14747193.7662,101.006,14895550.535482902,7.141120396256431e-05,2.26,2.31301807026271,2028-12-20 00:00:00,MOTHER FUND
890,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8079,JP370620B944,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,100.99300000000001,14893633.4002933,7.140201296745994e-05,2.1,2.64193572658535,2029-04-27 00:00:00,MOTHER FUND
891,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8090,JP370620B993,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,100.92900000000002,14884195.196283001,7.135676499156175e-05,2.1,3.02793196189306,2029-09-28 00:00:00,MOTHER FUND
892,地方債証券,Municipal Bond,B.0100.7013,JP2130002815,東京都　公募（２０年）第１３回,TOKYO METROPOLITAN GOVT,14747193.7662,100.91800000000003,14882573.004968703,7.134898799570411e-05,2.15,1.36316219665395,2027-12-20 00:00:00,MOTHER FUND
893,地方債証券,Municipal Bond,B.0104.486,JP2270001P53,大阪府　公募第４８６回,OSAKA PREFECTURE,16811800.8935,88.514,14880797.442839202,7.134047572023796e-05,0.642,6.59677078524752,2033-05-30 00:00:00,MOTHER FUND
894,地方債証券,Municipal Bond,B.0153.2024,JP2281001921,神戸市　公募（２０年）平成２０年度第２４,KOBE CITY,14747193.7662,100.86,14874019.6325843,7.130798201754606e-05,2.08,2.31855611895085,2028-12-20 00:00:00,MOTHER FUND
895,地方債証券,Municipal Bond,B.0120.9008,JP2120002A49,千葉県　公募（２０年）第８回,CHIBA PREFECTURE,14747193.7662,100.83900000000001,14870922.721893402,7.129313502545437e-05,2.18,3.53786506439965,2030-04-19 00:00:00,MOTHER FUND
896,地方債証券,Municipal Bond,B.0151.8009,JP2231001922,名古屋市　公募（２０年）第９回,NAGOYA CITY,14747193.7662,100.837,14870627.7780181,7.129172102620764e-05,2.07,2.31878709980754,2028-12-20 00:00:00,MOTHER FUND
897,地方債証券,Municipal Bond,B.0111.9004,JP2400003923,福岡県　公募（２０年）平成２０年度第２回,FUKUOKA PREFECTURE,14747193.7662,100.79100000000001,14863844.068885602,7.125919904353037e-05,2.05,2.31924939402887,2028-12-20 00:00:00,MOTHER FUND
898,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.7055,JP370620AA29,日本高速道路保有・債務返済機構債券　財投,JAPAN EXP HLD/DEBT REPAY,14747193.7662,100.78500000000001,14862959.2372596,7.125495704578974e-05,2.22,3.33912100002441,2030-02-08 00:00:00,MOTHER FUND
899,地方債証券,Municipal Bond,B.0104.7005,JP2270003A58,大阪府　公募第５回,OSAKA PREFECTURE,14747193.7662,100.727,14854405.8648752,7.121395106763168e-05,2.16,3.64729489603624,2030-05-28 00:00:00,MOTHER FUND
900,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6028,JP351265B917,地方公営企業等金融機構債券（２０年）　第,JAPAN FIN ORG MUNICIPAL,14747193.7662,100.72100000000002,14853521.033249302,7.120970906989155e-05,2.07,2.31818213349701,2028-12-20 00:00:00,MOTHER FUND
901,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5083,JP339170DE39,貸付債権担保第８３回住宅金融支援機構債券,KIKO 83 1,17040087.453,87.092,14840552.940939002,7.114753835100673e-05,1.04,0.381526299960713,2049-04-10 00:00:00,MOTHER FUND
902,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.1273.3,JP329350A9C3,国際協力機構債券　第３回財投機関債,JAPAN INT'L COOP AGENCY,14747193.7662,100.57,14831252.7706623,7.11029521267558e-05,2.134,3.24870283178409,2029-12-20 00:00:00,MOTHER FUND
903,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6069,JP351265B9C0,地方公共団体金融機構債券　２０年第４回,JAPAN FIN ORG MUNICIPAL,14747193.7662,100.56200000000001,14830072.995161,7.109729612976847e-05,2.12,3.27125415206798,2029-12-28 00:00:00,MOTHER FUND
904,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9023.10,JP358390BA47,東京地下鉄　第１０回,TOKYO METRO CO LTD,14747193.7662,100.525,14824616.533467501,7.107113714370211e-05,2.23,3.45068212859281,2030-03-19 00:00:00,MOTHER FUND
905,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.4113,JP378360CS73,東日本旅客鉄道　第２１１回社債間限定同順,EAST JAPAN RAILWAY CO,14747193.7662,100.40000000000002,14806182.541259801,7.098276219077556e-05,3.178,8.48118333568447,2036-07-17 00:00:00,MOTHER FUND
906,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.65,JP378360C9C6,東日本旅客鉄道　第６５回社債間限定同順位,EAST JAPAN RAILWAY CO,14747193.7662,100.39400000000002,14805297.7096338,7.097852019303493e-05,2.149,3.24945440994041,2029-12-21 00:00:00,MOTHER FUND
907,地方債証券,Municipal Bond,B.0108.2204,JP2230001A62,愛知県　公募平成２２年度第４回,AICHI PREFECTURE,14747193.7662,100.38500000000002,14803970.4621949,7.097215719642448e-05,2.072,3.69594836116757,2030-06-14 00:00:00,MOTHER FUND
908,地方債証券,Municipal Bond,B.0100.7023,JP2130001B30,東京都　公募第２３回,TOKYO METROPOLITAN GOVT,14747193.7662,100.243,14783029.447046902,7.087176324989968e-05,2.12,4.16218951170806,2030-12-20 00:00:00,MOTHER FUND
909,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0943.6108,JP339170CA67,住宅金融支援機構債券　財投機関債第４９回,JPN HOUSING FIN AGENCY,14747193.7662,100.21700000000001,14779195.1766677,7.085338125969095e-05,2.11,3.70265322497191,2030-06-18 00:00:00,MOTHER FUND
910,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8111,JP370620BA69,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,100.18300000000002,14774181.130787103,7.082934327249444e-05,2,3.7387577067032,2030-06-28 00:00:00,MOTHER FUND
911,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8592.4108,JP340060BS51,三井住友ファイナンス＆リース　第５６回社,SUMITOMO MITSUI FINANCE,14747193.7662,100.15800000000002,14770494.3323456,7.08116682819093e-05,2.471,4.50564743502479,2031-05-27 00:00:00,MOTHER FUND
912,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8987.4103,JP304642AS55,ジャパンエクセレント投資法人　第２３回,JAPAN EXCELLENT INC,14747193.7662,100.13700000000001,14767397.421654701,7.079682128981761e-05,2.436,4.50984224897643,2031-05-27 00:00:00,MOTHER FUND
913,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8793.4107,JP316474BS51,ＮＥＣキャピタルソリューション　第３３回,NEC CAPITAL SOLUTIONS,14747193.7662,100.098,14761646.016085902,7.076924830450455e-05,2.567,4.49610021190669,2031-05-28 00:00:00,MOTHER FUND
914,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.4112,JP378360BS74,東日本旅客鉄道　第２１０回社債間限定同順,EAST JAPAN RAILWAY CO,14747193.7662,99.988,14745424.102943102,7.069147834592906e-05,2.301,4.66377447772185,2031-07-17 00:00:00,MOTHER FUND
915,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0943.6207,JP339170BCB9,住宅金融支援機構債券　財投機関債第１１９,JPN HOUSING FIN AGENCY,14747193.7662,99.97,14742769.6080652,7.067875235270767e-05,1.428,1.11283286245062,2027-09-17 00:00:00,MOTHER FUND
916,地方債証券,Municipal Bond,B.0103.7014,JP2140001A71,神奈川県　公募（２０年）第１４回,KANAGAWA PREFECTURE,14747193.7662,99.961,14741442.360626202,7.067238935609675e-05,1.969,3.79978809449113,2030-07-19 00:00:00,MOTHER FUND
917,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6141,JP351265CB18,地方公共団体金融機構債券（２０年）　第１,JAPAN FIN ORG MUNICIPAL,14747193.7662,99.93700000000001,14737903.034122301,7.065542136513475e-05,2.132,4.26483732992277,2031-01-28 00:00:00,MOTHER FUND
918,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5152,JP339170CKC8,貸付債権担保第１５２回住宅金融支援機構債,KIKO 152 1,20825692.0927,70.762,14736676.2150729,7.064953983526761e-05,0.33,0.306786700544037,2055-01-10 00:00:00,MOTHER FUND
919,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9501.548,JP358580A898,東京電力　第５４８回,TOKYO ELECTRIC POWER CO,14747193.7662,99.92100000000002,14735543.483119702,7.064410937116009e-05,2.347,2.08225939420068,2028-09-29 00:00:00,MOTHER FUND
920,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4689.4105,JP393380AS70,ＬＩＮＥヤフー　第２８回社債間限定同順位,LY CORP,14747193.7662,99.888,14730676.9091769,7.062077838358762e-05,1.916,1.93754502307039,2028-07-24 00:00:00,MOTHER FUND
921,地方債証券,Municipal Bond,B.0104.7006,JP2270003A90,大阪府　公募（２０年）第６回,OSAKA PREFECTURE,14747193.7662,99.868,14727727.4704236,7.060663839111904e-05,1.98,3.9086231679262,2030-09-13 00:00:00,MOTHER FUND
922,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6136,JP351265AAC4,地方公共団体金融機構債券（２０年）　第１,JAPAN FIN ORG MUNICIPAL,14747193.7662,99.83000000000001,14722123.5367925,7.057977240542958e-05,2.092,4.18155882696706,2030-12-27 00:00:00,MOTHER FUND
923,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.4111,JP378360AS75,東日本旅客鉄道　第２０９回社債間限定同順,EAST JAPAN RAILWAY CO,14747193.7662,99.815,14719911.457727602,7.056916741107851e-05,1.836,2.87103630013008,2029-07-17 00:00:00,MOTHER FUND
924,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9434.4107,JP373200BS53,ソフトバンク　第３４回社債間限定同順位特,SOFTBANK CORP,14747193.7662,99.733,14707818.758839302,7.051119344195846e-05,2.587,4.49120040234762,2031-05-28 00:00:00,MOTHER FUND
925,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4901.4104,JP381400BS62,富士フイルムホールディングス　第２８回社,FUJIFILM HOLDINGS CORP,14747193.7662,99.72000000000001,14705901.623649703,7.05020024468541e-05,2.26,4.56691010008363,2031-06-11 00:00:00,MOTHER FUND
926,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.6701.4105,JP373300AS61,日本電気　第６９回社債間限定同順位特約付,NEC CORPORATION,14747193.7662,99.70900000000002,14704279.432335401,7.049422545099645e-05,2.319,4.57570953678915,2031-06-17 00:00:00,MOTHER FUND
927,地方債証券,Municipal Bond,B.0134.16,JP2271401AB4,堺市　公募平成２２年度第１回,SAKAI CITY,14747193.7662,99.705,14703689.544584703,7.049139745250255e-05,1.97,4.09044331020386,2030-11-19 00:00:00,MOTHER FUND
928,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8412.4103,JP389032AS47,三井住友銀行　第６０回社債間限定同順位特,SUMITOMO MITSUI BANKING,14747193.7662,99.704,14703542.0726471,7.049069045287942e-05,1.749,2.64390048238532,2029-04-24 00:00:00,MOTHER FUND
929,地方債証券,Municipal Bond,B.0106.4110,JP2280001S59,兵庫県　公募（５年）令和８年度第１回,HYOGO PREFECTURE,14747193.7662,99.69800000000001,14702657.241021102,7.048644845513882e-05,2.086,4.5371493825814,2031-05-22 00:00:00,MOTHER FUND
930,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.1812.4107,JP321020BS76,鹿島建設　第５５回社債間限定同順位特約付,KAJIMA CORP,14747193.7662,99.69000000000001,14701477.465519803,7.048079245815148e-05,3.189,8.49962547157966,2036-07-29 00:00:00,MOTHER FUND
931,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8801.4106,JP389320AS63,三井不動産　第９３回社債間限定同順位特約,MITSUI FUDOSAN CO LTD,14747193.7662,99.64500000000001,14694841.228325,7.044897747509777e-05,1.776,2.75360640872536,2029-06-04 00:00:00,MOTHER FUND
932,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8001.4109,JP314360DS51,伊藤忠商事　第８９回社債間限定同順位特約,ITOCHU CORP,14747193.7662,99.63800000000002,14693808.924761401,7.044402847773405e-05,3.067,8.38018416840672,2036-05-27 00:00:00,MOTHER FUND
933,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4689.4106,JP393380BS79,ＬＩＮＥヤフー　第２９回社債間限定同順位,LY CORP,14747193.7662,99.625,14691891.7895718,7.043483748262968e-05,2.688,4.6321258733895,2031-07-24 00:00:00,MOTHER FUND
934,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8233.4104,JP345600BS73,高島屋　第１５回社債間限定同順位特約付,TAKASHIMAYA CO LTD,14747193.7662,99.576,14684665.664626302,7.040019450108209e-05,2.368,4.67165365939013,2031-07-24 00:00:00,MOTHER FUND
935,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9511.4104,JP319470AS68,沖縄電力　第３８回,OKINAWA ELECTRIC POWER,14747193.7662,99.568,14683485.889125003,7.039453850409475e-05,2.242,4.6061123240797,2031-06-25 00:00:00,MOTHER FUND
936,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.6752.4105,JP386680ARC7,パナソニック　第３３回社債間限定同順位特,PANASONIC HOLDINGS CORP,14747193.7662,99.506,14674342.628990103,7.035070452744377e-05,1.283,1.31923545202842,2027-12-02 00:00:00,MOTHER FUND
937,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.73,JP378360BAC0,東日本旅客鉄道　第７３回社債間限定同順位,EAST JAPAN RAILWAY CO,14747193.7662,99.49300000000001,14672425.493800402,7.034151353233892e-05,2.098,4.1599009401012,2030-12-20 00:00:00,MOTHER FUND
938,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8498.4108,JP363360CRA3,トヨタファイナンス　第１１２回社債間限定,TOYOTA FINANCE CORP,14747193.7662,99.45400000000001,14666674.0882316,7.031394054702584e-05,1.089,1.19087941960758,2027-10-15 00:00:00,MOTHER FUND
939,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0943.6228,JP339170CD56,住宅金融支援機構債券　財投機関債第１３４,JPN HOUSING FIN AGENCY,14747193.7662,99.39300000000001,14657678.300034203,7.02708135699975e-05,1.306,1.77009241671201,2028-05-19 00:00:00,MOTHER FUND
940,地方債証券,Municipal Bond,B.0152.2904,JP2261001J19,京都市　公募平成２９年度第４回,KYOTO CITY,14935957.8464,98.11800000000001,14654863.060744202,7.025731694718635e-05,0.235,1.48700479795347,2028-01-31 00:00:00,MOTHER FUND
941,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0943.6122,JP339170CAA3,住宅金融支援機構債券　財投機関債第５９回,JPN HOUSING FIN AGENCY,14747193.7662,99.361,14652959.198029002,7.024818958204815e-05,1.95,4.0144296735715,2030-10-22 00:00:00,MOTHER FUND
942,地方債証券,Municipal Bond,B.0155.2505,JP2011002D88,札幌市　公募（１５年）平成２５年度第５回,SAPPORO CITY,14747193.7662,99.33800000000001,14649567.343462802,7.023192859070975e-05,1.31,2.00040470151247,2028-08-18 00:00:00,MOTHER FUND
