Ticker,Name,Fee,TER,Bought,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Dividend yield,Avg Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
2013,iShares US High Dividend ETF,,'0.121,,,,,,,1.33595244834418,0.681314794535877,0.248574615043146,0.384668992551403,0.0248,115561321.9,,23.249521,,,0.00999685671811439,0.0243979523053584,0.0385480651384154,0.0365501966226365,0.0911239059040959,,,,323.3,,,,,,,
2014,iShares US Dividend Growth ETF,,'0.121,,,,,,,2.23617579224462,0.324282062676707,0.188387077145514,0.374404315855636,0.0155,92545550,,24.3766,,,0.00911027123668578,0.0227762580564201,0.0313469503734189,0.0307072155426104,0.0695203957010979,,,,332.3,,,,,,,
2018,GLOBAL X JAPAN CO LTD US REIT T,,'0.4125,,,,,,,0.0978799032875032,-0.368937356836968,0.0799345542860813,-0.406025251639809,0.0225,9293504,,34.47316,,,-0.00506146059291396,0.0207715133531157,0.0207715133531157,0.0245718540580789,0.0520469720892175,,,,1376,,,,,,,
2019,GLOBAL X JAPAN CO LTD GBL US PF,,'0.2575,,,,,,,0.0919192006875059,-0.656225291233989,-0.237587840252137,0.0150194351544271,0.0529,4278452,,,,,0.00192307692307692,-0.00287081339712919,-0.00373305521478694,-0.000894693498420124,0.0106223473730172,,,,1042,,,,,,,
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,,'0.74,,,,,,,-0.283177781527041,-0.15825538222853,-0.198233322376564,-0.147400503044412,0.0082,25441288,,18.743858,,,0.000262398320650748,-0.00521920668058455,-0.00987012987012987,-0.00209424083769634,-0.0181410537088053,,,,3812,,,,,,,
2084,NEXT FUNDS Japan High Dividend Equity Active Exchange Traded Fund,,'0.56,,,,,,,0.696603699716159,0.168352921398114,-0.21058534899149,0.762711486994703,0.0235,77669790,,15.220841,,,0,-0.00294039026998129,-0.00187316028900187,0.00511991376987335,0.00618539319922867,,,,3730,,,,,,,
2095,Global X S&P 500 Dividend Aristocrats ETF (JPY Hedged),,,,,,,,,-0.984437292190649,-0.642080704110958,-0.826601981858993,-0.709069996901893,0.018,12450767,,24.242765,,,0.0135021097046414,0.03713298791019,0.0353571393618614,0.0213184014038079,0.0562275834874691,,,,1201,,,,,,,
2096,Global X Office J-REIT ETF,,'0.3025,,,,,,,-0.949882540379285,-0.887138039306896,-0.0771232734121464,-0.0684107560673632,0.0731,18560300,,22.049303,,,0.0309278350515464,0.042654028436019,0.0416666666666667,0.0546500479386385,0.123567626459649,,,,1100,,,,,,,
2097,Global X Residential J-REIT ETF,,'0.3025,,,,,,,-0.0760883864616836,2.29322860954533,2.79579009025241,1.11379586458255,0.0373,55020048,,21.37883,,,0.0122824974411464,0.0238095238095238,0.0112474437627812,0.0227507755946225,0.0400824991183825,,,,989,,,,,,,
2098,Global X Hotel & Retail J-REIT ETF,,'0.3025,,,,,,,-0.7401308311192,-0.656261467213357,-0.665232098500048,-0.166965915530247,0.1122,5981994,,17.497515,,,0.00494071146245059,0.00892857142857143,0.00792864222001982,0.0388151174668029,0.0517639306016869,,,,1017,,,,,,,
2236,Global X S&P 500 Dividend Aristocrats ETF,,'0.3025,,,,,,,0.773804473193165,1.0585374823322,0.196635628952916,0.308070629218544,0.0167,77242963,,24.489737,,,0.0136363636363636,0.0365205843293493,0.0399825700590993,0.0283741310633964,0.0801474263818351,,,,1561,,,,,,,
