Ticker,Name,Fee,TER,Bought,Market cap,PE ratio,Forward PE ratio,PB,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Dividend yield,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Avg Volume,Price 1D,Price 3D,Price 5D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating,Score,Sector,Note
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,,'0.74%,,,20.863438,,,,,,,,0.0083,-0.488932921616158,0.463944900574851,0.93528825920036,0.685362335968345,48423891,-0.00025,0.0191131498470948,0.0264373716632444,0.133824780266515,,,,3999,2.11,2.32,,0,,
2096,Global X Office J-REIT ETF,,'0.3025%,,,20.501816,,,,,,,,0.0726,-0.950521151315343,-0.939527878213653,-0.730187028365508,-0.432738754720658,15584730,-0.00202224469160768,-0.00704225352112676,-0.0188866799204771,-0.0398832684824903,,,,987,3.76,3.86,,0,,
2097,Global X Residential J-REIT ETF,,'0.3025%,,,21.98953,,,,,,,,0.035,-0.956191706302583,-0.32398594905337,-0.16227094175237,0.375666020195684,21264960,0.00104275286757039,0.00104275286757039,-0.0233977619532045,-0.0715667311411992,,,,960,3.44,3.5,,0,,
2098,Global X Hotel & Retail J-REIT ETF,,'0.3025%,,,17.144098,,,,,,,,0.1136,-0.772216012577702,-0.55453151340985,-0.505085377701775,0.178446952763421,17749096,0,-0.00623700623700624,-0.0214943705220061,-0.0254841997961264,,,,956,3.71,3.95,,0,,
2243,Global X Semiconductor ETF,,'0.4125%,,,52.753605,,,,,,,,0.0012,-0.662416802187573,0.16689443875336,0.309825839796681,0.961362269844091,4122415680,0.000919963201471941,0.050801622561329,0.0266087941120966,0.236363636363636,,,,5440,2.02,2.23,,0,,
2244,Global X Japan- Global X US Tech Top 20 ETF,,'0.4125%,,,34.41448,,,,,,,,0,-0.783133001823802,-0.176155105497871,-0.0546602004159814,0.0415323090878883,900143402,0.0019471488178025,0.00474198047419805,-0.00497237569060773,0.0350574712643678,,,,3602,2.2,2.23,,0,,
2245,"Nomura Asset Management Co., Ltd. - Next Bloomberg Germany Treasury Bond 7-10 Year Index Etf Fund",,'0.18%,,,,,,,,,,,0.0238,-1,-1,-1,-0.400584795321638,31959,-1.71881596658813E-08,-1.71881596658813E-08,-1.71881596658813E-08,0.000752702829967644,,,,710.2,3.8,4.01,,0,,
2246,"Nomura Asset Management Co., Ltd. - Next Bloomberg France Treasury Bond 7-10 Year Index Etf Fund",,'0.35%,,,,,,,,,,,0.03,-0.988792811941452,-0.988272629154115,-0.983458816321924,-0.994869387887224,117260,-0.00223273184544733,0.00126036191686466,0.00860484606553569,0.00415322745169169,,,,715,4.21,3.86,,0,,
2250,iShares MSCI Japan Climate Action ETF,,'0.088%,,,19.60832,,,,,,,,0.0183,-0.676318195672051,0.346313437599745,-0.0621439036301482,-0.104898943365157,446212.8,0.00967741935483877,0.0203748812065362,0.0265099925261541,0.0861770192567867,,,,375.6,1.93,1.99,,0,,
2251,"Nomura Asset Management Co.,Ltd.-Next Funds JPX JGB Futures Double Inverse Index Exchange Traded Fun",,'0.49%,,,,,,,,,,,0,-0.619208515430956,-0.0839442187328429,0.128407842065841,0.0491930614188393,105420203.1,0.00260241258067323,0.00761880304745462,0.0102611157958933,0.00830679598137528,,,,886.1,2.29,2.08,,0,,
