Ticker,Name,ISIN,Exchange,Currency,Region
VAML,VEDANTA ALUMINIUM METAL LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VAML,VAML,INE1CDF01017,,INR,IN
VBL,VARUN BEVERAGES,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VBL,VBL,INE200M01039,,INR,IN
VEDL,VEDANTA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VEDL,VEDL,INE205A01025,,INR,IN
VEDPOWER,VEDANTA POWER,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VESUVIUS,VESUVIUS INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VGUARD,V GUARD INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VIJAYA,VIJAYA DIAGNOSTIC CENTRE,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VINATIORGA,VINATI ORGANICS,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VISL,VEDANTA IRON AND STEEL,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VMART,V MART RETAIL,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VMM,VISHAL MEGA MART,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
VMM,VMM,INE01EA01019,,INR,IN
